Name,Description,Thumbnail,Official Website,Location,Industry,Url
The Climate Corporation,"The Climate Corporation (Climate) is a digital agriculture company that is a subsidiary of Bayer. The Climate Corporation, founded in 2006 and based in San Francisco, examines weather, soil and field data.",https://golden-storage-production.s3.amazonaws.com/topic_images/e32976f1bfba4b56969509e0199b2025.png,http://climate.com,San Francisco,"Risk management, Agriculture, Big data, Artificial Intelligence (AI), Agricultural technology (AgTech), Vertical SaaS, Software as a service (SaaS), Synthetic-aperture radar, Cloud computing, Software, Geospatial intelligence, Geospatial , Climate",https://golden.com/wiki/The_Climate_Corporation-YEDWD5
Redbooth,Redbooth is a task and project management platform that provides a single place for team collaboration.,https://golden-storage-production.s3.amazonaws.com/topic_images/24809bf70f984cdabf3e1330b9fcc30f.png,"http://teambox.com, https://redbooth.com, http://www.redbooth.com","San Francisco, Redwood City, California","Task management, Project management, Document management system, Productivity, Software as a service (SaaS), Cloud computing, Productivity software",https://golden.com/wiki/Redbooth-X33NXY
Brightpearl,"Brightpearl is an omnichannel retail management platform for inventory management, order processing and fulfilment, contact relationship management, and accounting automation. ",https://golden-media.s3.amazonaws.com/topic_images/603cfdac0cbc4d93a65e0e36f97d38e2.jpeg,"http://www.brightpearl.com, http://brightpearl.com","England, Bristol, Austin, Texas","Accounting, Small and medium-sized enterprises, Retail, Enterprise resource planning (ERP), Supply chain management, Supply chain, Computer Software, Software as a service (SaaS), Warehouse",https://golden.com/wiki/Brightpearl-BN4G8K
UserVoice,"UserVoice is a company founded in 2008 by Richard White, Scott Rutherford and Lance Ivy.",https://golden-storage-production.s3.amazonaws.com/topic_images/f6ff20661fdb43aa88917c2a320213d6.png,"http://uservoice.com, https://www.uservoice.com/","North Carolina, San Francisco","Software as a service (SaaS), Enterprise software, Product management, Cloud computing, Software, Software industry",https://golden.com/wiki/UserVoice-8BYDY8
Wistia,"Wistia is a Cambridge, Massachusetts-based company.",https://golden-storage-production.s3.amazonaws.com/topic_images/2144823800be43798eeb1dce5e386d6a.png,https://www.wistia.com/,"Cambridge, Massachusetts, Cambridge, Cambridgeshire","Small and medium-sized enterprises, Software as a service (SaaS), Software, E-commerce, Cloud computing, Data analysis, Retail",https://golden.com/wiki/Wistia-YEAWNB
Sumo Logic,"Sumo Logic is a log management and analytics service, transforms big data into sources of operations, security, and compliance intelligence.",https://golden-storage-production.s3.amazonaws.com/topic_images/70ff7e720551494fa9977cefc2fdcdd0.png,"https://www.sumologic.com, http://sumologic.com","Redwood City, California, Milan, United States","Software as a service (SaaS), Enterprise software, Cloud computing, Cloud computing security, Software, Security automation, Cybersecurity, Artificial Intelligence (AI), Network security",https://golden.com/wiki/Sumo_Logic-6YGG6G
Coupa,"Coupa is a California-based business service management technology company and platform, offering supply chain insight and procurement services.",https://golden-storage-production.s3.amazonaws.com/topic_images/0b989738961f4466b81b8f5f7bb0217b.png,"http://coupa.com, https://www.coupa.com, http://riskopy.com","San Mateo, California, San Mateo County, California, United Kingdom","Software, Risk management, Compliance, Cloud computing, Payment system, Financial technology, Software as a service (SaaS)",https://golden.com/wiki/Coupa-NX333G
OpenView Venture Partners,American venture capital firm funding late stage worldwide companies expanding to North American markets.,https://golden-storage-production.s3.amazonaws.com/topic_images/e7a167510bb5494ca0a6f20beeddcdf3.png,"http://www.openviewpartners.com, http://ov.vc",Boston,"Software as a service (SaaS), Cloud computing, Software, Wealth management",https://golden.com/wiki/OpenView_Venture_Partners-D3BYD4
Salsa Labs,"Salsa Labs is a Bethesda, Maryland-based company founded in 2003 by Chris Lundberg.",https://golden-storage-production.s3.amazonaws.com/topic_images/a25830a66c744b47b798cef45254fcf7.png,http://www.salsalabs.com/,"Bethesda, Maryland","Politics, Nonprofit organization, Customer relationship management (CRM), Software as a service (SaaS), Cloud computing, Software, Fundraising, Tour operator, Travel",https://golden.com/wiki/Salsa_Labs-5EZ983
Brandwatch,Brandwatch is a consumer intelligence and social media listening platform.,https://golden-storage-production.s3.amazonaws.com/topic_images/befd5bb29bbc436fb718c72533c55c16.png,"http://www.brandwatch.com, https://crimsonhexagon.com/","Brighton, New York, United Kingdom, Madrid, Paris, Stuttgart, Berlin, Singapore, Sydney, Budapest, Chicago, Copenhagen, Frankfurt, Melbourne, Sofia, Toronto","Social media, Enterprise software, Customer service, Software as a service (SaaS), Analytics, Cloud computing, Software, E-commerce, Marketing, Big data, Business intelligence (BI), Advertising, Productivity software, Business software",https://golden.com/wiki/Brandwatch-3KVZVM
Voxer,Voxer is a Walkie Talkie messaging app for your smartphone.,https://golden-storage-production.s3.amazonaws.com/topic_images/c7cc07af98644a93aa8da61730a5552b.jpeg,"https://www.Voxer.com, http://voxer.com",San Francisco,"Software as a service (SaaS), Telecommunications industry, Cloud computing, Software, Communication, Collaboration, Social messaging, Telecommunication",https://golden.com/wiki/Voxer-95M3V3
CrowdTwist,"A loyalty rewards software company. It was acquired by Oracle on November 8, 2019. ",https://golden-storage-production.s3.amazonaws.com/topic_images/4bb68361a30e43288d456974302d42dc.png,http://www.crowdtwist.com/,"New York City, New York","Loyalty program, Retail, Software, Software as a service (SaaS), Local search (Internet), Cloud computing, Business development, Consulting",https://golden.com/wiki/CrowdTwist-WM8J6Z
Vidyard,Vidyard is a company providing a video marketing platform for businesses. It participated in the S11 cohort of Y Combinator.,https://golden-storage-production.s3.amazonaws.com/topic_images/7f9c95ee12584d8fbc7ff6fca09a2a0a.jpeg,"http://www.vidyard.com/, https://vidyard.com/","Kitchener, Ontario, California, Canada","Streaming media, Marketing, Entertainment industry, Software as a service (SaaS)",https://golden.com/wiki/Vidyard-5EY9PG
AnyMeeting,AnyMeeting is a company founded in 1995.,https://golden-storage-production.s3.amazonaws.com/topic_images/8a741cae57764c0982199a347a5c2897.png,http://anymeeting.com,"Mountain View, Contra Costa County, California, Irvine, California","Software as a service (SaaS), Video conferencing, Streaming media, Enterprise software, Cloud computing, Software, Cloud management, Entertainment industry",https://golden.com/wiki/AnyMeeting-ZP88MG
PlanGrid,"PlanGrid is a company providing a cloud-based construction document collaboration platform. It allows contractors and architects to share from their mobile devices and desktops project plans, markups, photos, specifications and reports. It participated in the W12 cohort of Y Combinator.",https://golden-media.s3.amazonaws.com/topics/283px-PlanGrid_2015_Logo.jpg,"http://www.plangrid.com, http://plangrid.com","San Francisco, United States","Construction, iPad, Enterprise software, Vertical SaaS, Software as a service (SaaS), Cloud computing, Software, Solution Analysts",https://golden.com/wiki/PlanGrid-BBEZBP
Sefaira,Sefaira is a London-based software company developing software for energy efficiency and management in buildings.,https://golden-storage-production.s3.amazonaws.com/topic_images/692412c27bd84d3cac6b42e7bba8e8ce.png,"http://www.sefaira.com/, https://www.sketchup.com/contact-us/preference-center","London, New York","Architecture, Sustainability, Energy efficiency, Software as a service (SaaS), Green building, Energy management, Vertical SaaS, Cloud computing, Software",https://golden.com/wiki/Sefaira-JPJA63
Zendesk,Zendesk is a customer service software company developing solutions for customer relationships and customer service founded in 2007 by Morten Primdahl.,https://golden-storage-production.s3.amazonaws.com/topic_images/988b62427bc946a18df54ede189e1bf1.png,"https://www.zendesk.com/, https://www.zendesk.co.jp/, https://fr.bimeanalytics.com/?utm_source=LesPepitesTech.com","San Francisco, France","Help desk, Customer service, Software as a service (SaaS), Software, Productivity software, Customer support, Knowledge management tool, Knowledge management (KM), Issue tracking system, Software industry, Human connectivity, Cloud computing, Artificial Intelligence (AI), Business intelligence (BI)",https://golden.com/wiki/Zendesk-8Z686R
Sandbox Industries,A venture capital firm in Illinois that focuses on strategic investment and partnerships.,https://golden-media.s3.amazonaws.com/topic_images/1b6f45a5a3f745edb80b516adee2c5e9.jpeg,http://www.sandboxindustries.com,Chicago,"E-commerce, Software as a service (SaaS), Digital media, Cloud computing, Software, Entrepreneurship, Startup",https://golden.com/wiki/Sandbox_Industries-ZPPGJZ
SendGrid,"SendGrid is a cloud-based email delivery platform for delivering transactional and marketing emails. Founded in 2009, it IPOd on the New York Stock Exchange in 2017 and was acquired by Twilio in 2019.",https://golden-storage-production.s3.amazonaws.com/topic_images/10311f5174294c0989841573217b878e.jpeg,"http://www.sendgrid.com, http://sendgrid.com, http://SendGrid.com","Denver, Boulder, Colorado, United States","Platform as a service (PaaS), Software as a service (SaaS), Cloud computing, Software, Information technology, Email, Marketing, Digital marketing, Telecommunication, Software development, Email marketing",https://golden.com/wiki/SendGrid-43YW6A
Aria Systems,Aria Systems is a San Francisco-based software company.,https://golden-media.s3.amazonaws.com/topics/300px-Aria_Systems_Corporate_Logo.jpg,https://www.ariasystems.com,San Francisco,"Video on demand, Monetization, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Aria_Systems-JPEB6E
Fundly,Fundly is a company founded in 2010 by James Nicol.,https://golden-media.s3.amazonaws.com/topics/Fundly_logo.jpg,http://www.fundly.com,"San Francisco, Rohnert Park, California, Palo Alto, California","Crowdfunding, Software as a service (SaaS), Cloud computing, Software, Charity, Donation, Fundraising",https://golden.com/wiki/Fundly-GMK6Z3
Dotloop,"Provider of an online collaborative transaction environment for the real estate industry. The company's software simplifies the process of buying or selling a home by letting real estate agents, their clients and other service providers share, edit, sign and store documents digitally.",https://golden-media.s3.amazonaws.com/topics/300px-Dotloop_full_blue_logo_-_large.jpg,http://www.dotloop.com/,Cincinnati,"Productivity software, Software as a service (SaaS), Cloud computing, Software, Real estate technology",https://golden.com/wiki/Dotloop-5EVM35
Yesware,Yesware developed a software toolkit for sales teams.,https://golden-storage-production.s3.amazonaws.com/topic_images/0790c1052e2a45908f73280e66350ede.png,http://www.yesware.com/,Boston,"Productivity software, Enterprise software, Software as a service (SaaS), Email, Productivity, Software, Sales, Cloud computing, Chat (industry)",https://golden.com/wiki/Yesware-BBD53M
PowToon,PowToon is a company founded in 2012 by Ilya Spitalnik.,https://golden-storage-production.s3.amazonaws.com/topic_images/8befb0d7b42242bd84d5b62c9273c339.png,"http://www.powtoon.com/, http://powtoon.com","Stanmore, London, United States, United Kingdom","Software as a service (SaaS), Digital media, Digital marketing, Cloud computing, Software, Financial technology, Training, Educational technology, E-learning",https://golden.com/wiki/PowToon-YWPJDG
